feature,label,confidence,polysemantic,bal_acc,f1,fire_count,notes
11201,Cooked rice dishes with toppings,0.92,False,0.7,0.6667,,"All images show rice-based dishes (fried rice, risotto, paella, or similar grain preparations) with various proteins, vegetables, and seasonings."
11236,Clustered fungal fruiting bodies,0.92,False,0.7,0.7273,,"These images consistently show dense clusters of mushrooms, toadstools, or other fungi with characteristic bumpy, textured surfaces arranged in grouped formations."
11250,Keys and key-shaped objects,0.85,False,0.7,0.5714,,"Images predominantly show various types of keys including decorative keys, guitar keys, wrench keys, and key-shaped tools across multiple contexts."
11315,Transparent or translucent containers and vessels,0.72,True,0.7,0.6667,,"Images feature glass bottles, cups, transparent packaging, and clear containers, though some images (10, 13, 14, 15, 16) show unrelated objects suggesting possible feature polysemy."
11305,Carousel and amusement park rides,0.92,False,0.7,0.6667,,"Images predominantly show vintage and modern carousels with ornate decorative horses and fairground amusement attractions, emphasizing the rotating horses and festive carnival/fairground aesthetic."
11156,citrus fruits cut in half,0.92,False,0.7,0.5714,,"The feature detects citrus fruits (oranges, lemons, grapefruits) that are either whole or sliced to show the interior cross-section."
11364,Plant inflorescences and flower buds,0.75,False,0.7,0.625,,"Images predominantly show dense clusters of flowers, buds, and flowering structures at various stages of blooming, with a mix of different colors and plant types."
11402,Cut flowers in vases,0.92,False,0.7,0.5714,,"The overwhelming majority of images show bouquets of colorful cut flowers (gerberas, daisies, sunflowers) arranged in vases or containers, with a few images showing flowers in other contexts like held by people or on paper."
11427,Military tanks and armored vehicles,0.85,False,0.7,0.5714,,"Images prominently feature tanks, military armored vehicles, and related warfare machinery across various contexts and perspectives."
11467,Street art and graffiti,0.92,False,0.7,0.5714,,"Images consistently show murals, graffiti, street art, and urban wall paintings as the dominant visual element."
11410,Corn on the cob,0.95,False,0.7,0.5714,,"Nearly all images prominently feature cooked corn on the cob, typically served as a side dish with meat and other foods."
11451,Elongated narrow linear objects,0.35,True,0.7,0.7,,"Images show disparate objects (forks, beans, leaves, fingers, heart shape, frog, flowers, chair) with no clear unifying visual concept beyond some containing linear or elongated elements, suggesting this feature may detect multiple unrelated patterns."
11498,circular arranged food on plates,0.65,True,0.7,0.5714,,"Images show various foods arranged in circular or round patterns on plates/bowls, but the feature may conflate circular arrangement, red/warm colors, and specific food types like vegetables and beverages."
11486,Golden domes and religious architecture,0.72,True,0.7,0.5714,,"Images predominantly feature golden domes (particularly Islamic and Christian religious structures) alongside some architectural monuments and natural elements, suggesting the feature may conflate golden/dome imagery with religious buildings rather than capturing a single unified concept."
11563,Indoor court sports with ball,0.72,True,0.7,0.625,,"Images show diverse court-based sports (hockey, soccer, badminton, tennis, futsal) played indoors, but also include outdoor venues, suggesting the feature may conflate multiple sports contexts or emphasize ball/action over venue."
11589,Plated gourmet fine dining dishes,0.85,False,0.7,0.625,,"Images consistently show professionally plated food with careful composition, garnishes, and restaurant-style presentation on white or colored dishware."
11593,Fixed blade knives with sheaths,0.95,False,0.7,0.5714,,"All images feature fixed blade knives paired with their leather or fabric protective sheaths, showing various blade styles, handle materials, and sheath designs."
11594,Repeating circular recessed cavities,0.92,False,0.7,0.6667,,"Images consistently show regular patterns of circular indentations or holes in various materials (molds, trays, architectural arches), unified by the geometric motif of repeated circular depressions."
11646,Red color and red objects,0.85,False,0.7,0.7692,,"The dominant visual concept across nearly all images is the color red or red-colored objects, including fabrics, cosmetics, liquids, and abstract shapes."
11609,Flowers and flowering plants,0.85,False,0.7,0.625,,"The majority of images show various flowers in bloom (yellow flowers, white flowers, purple flowers, orange flowers) with several also featuring insects on flowers and close-up botanical details."
11600,Vintage film cameras,0.95,False,0.7,0.625,,"All images feature classic film cameras from various eras, emphasizing mechanical camera bodies, lenses, and vintage photography equipment."
11658,Vertically stacked round objects,0.75,False,0.7,0.5714,,"Images feature spherical or round items arranged in vertical stacks or towers, including fruits, vegetables, stones, and other objects balanced on top of each other."
11742,Plated food on white dishes,0.85,False,0.7,0.6667,,"Images consistently show individual food portions served on white or light-colored plates, emphasizing formal dining presentation."
11705,Newspaper and magazine pages,0.95,False,0.7,0.6667,,"All images show text-heavy printed media layouts with photographs, headlines, and columnar text characteristic of newspapers and magazines."
11744,Red rounded bulbous organic forms,0.45,True,0.7,0.6667,,"Images show diverse red/reddish objects (fruit, flower, insect, sea creature, abstract forms) with bulbous or rounded shapes, but lack a unified semantic concept beyond color and morphology."
11748,Lichen and moss on surfaces,0.75,False,0.7,0.5714,,"Images consistently show textured surfaces with visible lichen (white, green, yellow crusts) or moss growth, often on rocks, minerals, or plant material."
11783,Cylindrical metal tubes and pipes,0.85,False,0.7,0.7,,"Images consistently show various cylindrical metal objects including tubes, pipes, barrels, and hollow metal cylinders in different contexts and scales."
11785,dogs lying or resting on ground,0.85,False,0.7,0.625,,"The dominant pattern shows dogs in resting poses on various surfaces including floors, pavement, sand, and furniture."
11806,Narrow boats on canals,0.95,False,0.7,0.5714,,"All images consistently show colorful narrowboats moored or traveling on inland waterways, typically British canal systems with distinctive architectural and vegetation settings."
11802,Exercise and fitness equipment machines,0.92,False,0.7,0.625,,"All images show various types of exercise machines including treadmills, stationary bikes, weight machines, leg presses, and other gym equipment designed for physical training."
11833,Small white legume flowers,0.85,False,0.7,0.5714,,"Images consistently show delicate white or pale flowers characteristic of the legume/pea family (Fabaceae), with typical pea-like flower morphology including banner and wing petals."
11825,Radial symmetry with contrasting stripes,0.75,False,0.7,0.5714,,"Images feature petals, faces, or patterns arranged radially with prominent white or light-colored stripes radiating from a central point."
11773,Submersible sump pumps,0.92,False,0.7,0.5714,,"Images show various models of submersible and utility pumps with characteristic cylindrical bodies, handles, and power cords used for water removal and drainage applications."
11863,Cooked or processed potatoes,0.75,True,0.7,0.625,,"Images show various potato preparations including mashed, fried, baked, and curry forms, though some tiles show other root vegetables or prepared dishes making the concept slightly ambiguous."
11875,Nasturtium flowers,0.85,False,0.7,0.625,,"The montage predominantly features nasturtium flowers with their characteristic trumpet-shaped petals in warm yellow, orange, and red tones, though some utility vehicles appear to be unrelated noise in the training data."
11915,Noodle dishes with toppings,0.92,False,0.7,0.75,,"All images show various noodle-based dishes (pasta, ramen, chow mein, etc.) served with meat, vegetables, and sauce components."
11877,Ropes and cord materials,0.72,True,0.7,0.7,,"Images show various types of ropes, cords, and rope-like objects (bridles, harnesses, climbing ropes, coiled rope), but some images contain incidental rope elements rather than rope as the primary subject."
11953,Trees growing over ancient structures,0.85,False,0.7,0.5714,,"Most images show large trees (often with prominent roots or trunks) integrated with or growing through ancient architectural structures like temples and ruins, creating a distinctive nature-reclaiming-civilization aesthetic."
11932,Flowers with prominent stamens and petals,0.92,False,0.7,0.6667,,"All images feature blooming flowers with visible central structures (stamens/reproductive parts) and colorful petals in various hues including purple, yellow, orange, and red."
11940,Birds and bird-themed merchandise,0.85,False,0.7,0.5714,,"Images primarily feature various birds (pigeons, doves, chickens) alongside NFL team merchandise with bird logos and imagery."
11968,Eiffel Tower and trains,0.35,True,0.7,0.625,,"Images contain either the Eiffel Tower (tiles 5-7, 10, 13, 15-16) or trains/locomotives (tiles 1-4, 8-9, 11-12, 14), but lack a single unifying visual concept across all examples."
12010,Gazebos and garden pavilions,0.92,False,0.7,0.6667,,"The feature consistently activates on roofed outdoor structures with open sides, including gazebos, pergolas, and similar freestanding garden pavilions."
11964,small clustered white flowers,0.92,False,0.7,0.625,,"The feature activates on flowers with small individual blooms densely clustered into compact flower heads or inflorescences, predominantly white or pale colored."
11996,Textured organic surfaces with granular particles,0.42,True,0.7,0.7,,"Images show diverse subjects (liquid surfaces, flowers, skin, fabric, food) united only by visible granular texture or particulate appearance, suggesting the feature may be detecting texture patterns rather than a coherent semantic concept."
12025,Vertical tower structures and columns,0.72,True,0.7,0.625,,"Most images show tall vertical architectural elements like pagodas, towers, or columns, though some tiles contain trees and unrelated objects suggesting possible polysemy."
12039,Radial symmetry and spoke patterns,0.95,False,0.7,0.6667,,"All images feature objects or shapes with radiating spokes, arms, or petals emanating from a central point in a star-like or wheel-like configuration."
12037,Drooping or weeping foliage structures,0.42,True,0.7,0.5714,,"Images show hanging or drooping plant forms (weeping willow, palm fronds, vines) mixed with unrelated rural/industrial scenes, suggesting the feature may capture multiple distinct visual patterns rather than a single coherent concept."
12043,couscous or grain-based dishes,0.85,False,0.7,0.5714,,"Nearly all images show couscous or similar small grain/pearl-like texture as a primary component, often served with vegetables and other ingredients."
11985,Golden Retriever dogs,0.92,False,0.7,0.625,,"Nearly all images prominently feature Golden Retrievers in various contexts including product packaging, portraits, outdoor scenes, and with people."
12133,Tubular orchid flowers,0.92,False,0.7,0.5714,,All images show orchids with characteristic tubular or funnel-shaped flower structures in various colors.
12128,Eggs in organized containers,0.92,False,0.7,0.625,,"Images consistently show eggs displayed in various types of trays, boxes, and containers arranged in grid patterns, whether in cardboard cartons, plastic crates, or commercial displays."
12277,Carpet cleaning machines,0.92,False,0.7,0.5714,,"All images show various models of carpet cleaners, steam cleaners, and upright/portable cleaning machines designed for floor and carpet maintenance."
4,hair texture and strands,0.92,False,0.65,0.5882,,"All images prominently feature human hair with various textures, colors, and styles including wigs, curly, straight, and wavy patterns."
35,Baby strollers and prams,0.95,False,0.65,0.4615,,"Nearly all images feature baby carriages, pushchairs, or prams as the central element, often with children or parents."
46,Double doors with handles,0.92,False,0.65,0.4615,,"All images prominently feature pairs of doors with visible handles or push bars, captured from various architectural contexts including hallways, commercial spaces, and rooms."
82,streams and creeks with vegetation,0.85,False,0.65,0.5333,,Images consistently show flowing water or dry stream beds surrounded by trees and shrubby vegetation in natural outdoor settings.
125,Pecans,0.95,False,0.65,0.4615,,"All images show pecan nuts in various forms (whole, raw, roasted, shelled) with characteristic oblong shape and textured surface."
53,Curved organic forms and shapes,0.45,True,0.65,0.7407,,"Images contain diverse subjects (plants, animals, birds) with no single unifying visual concept, though curved/tubular forms appear in some examples."
219,White drooping orchid flowers,0.85,True,0.65,0.4615,,"Most images show white orchids with characteristic downward-hanging petals, but some outliers (green fruits, yellow flowers) suggest the feature may also respond to flower structure or hanging botanical forms more broadly."
335,Garden flowers and flowering plants,0.75,True,0.65,0.4615,,"Most images show pink and purple flowers in garden settings, but some tiles show foliage, insects, and non-flower elements, suggesting the feature may capture garden scenes more broadly than just flowers."
341,Wood grain texture and surface,0.85,False,0.65,0.5333,,"The clearest activations (tiles 1-5) show various wood textures with visible grain patterns, while remaining tiles appear to be watermarked placeholders with low semantic content."
289,Battered and fried fish,0.95,False,0.65,0.5882,,"Nearly all images show golden-brown deep-fried fish fillets, typically served with chips/fries, characteristic of fish and chips dishes."
365,Buddha statues and sculptures,0.92,False,0.65,0.5333,,"Nearly all images depict Buddhist statues in various forms, materials, and settings, from seated Buddha figures to relief sculptures and temple representations."
400,Living organisms with fuzzy or hairy texture,0.45,True,0.65,0.5882,,"Images include fuzzy animals (sea creature, bird), hairy insects, delicate flowers, and some trees, but lack a single unified visual concept beyond vague textural qualities."
399,Pianos and keyboard instruments,0.45,True,0.65,0.5882,,"While images 1, 13, and 14 clearly show pianos, most other images (plants, flowers, architectural details, decorative objects) don't share this concept, suggesting this feature may be polysemantic or the activation pattern is unclear."
394,Antlers or horned animals,0.75,False,0.65,0.4615,,"Images 1-8 predominantly feature antlered/horned ungulates (deer, antelope, gazelles), though later images show birds and other animals that don't fit the pattern clearly."
415,Fuzzy spherical seed heads,0.85,False,0.65,0.4615,,"Images feature rounded, fluffy botanical structures including thistle flowers, dandelion seed heads, and similarly spherical spiky plants, often with young animals present on grass."
417,Dogs,0.92,False,0.65,0.5882,,"Majority of images show dogs in various contexts (portraits, underwater, outdoors), with a few outlier images (fish, fruit, insect) that may represent false activations or edge cases."
541,Aerial or overhead forest views,0.72,False,0.65,0.6316,,"Most images show bird's-eye perspective of dense forests, trees, or vegetation from above, though some peripheral images (rooster, buildings, water) suggest occasional feature noise."
549,Moss or lichen texture,0.45,True,0.65,0.4615,,"While images 9, 11, and 13 clearly show moss, other tiles show unrelated objects (furniture, pottery, rope, flowers) making this feature appear to capture multiple disparate concepts rather than a single visual pattern."
571,Palm trees and fronds,0.92,False,0.65,0.5333,,"The majority of images show palm trees or distinctive fan-shaped palm fronds, either as full trees or close-up details of the characteristic leaf structure."
519,Hands holding or manipulating objects,0.65,True,0.65,0.5333,,"While many images show hands in various contexts (holding objects, gesturing, working), other images lack clear hand presence, suggesting the feature may detect multiple concepts or hands are incidental to a broader pattern."
580,Frogs and toads,0.95,False,0.65,0.5882,,"All 16 images show various species of frogs or toads in different poses, colors, and environments, featuring their characteristic bumpy/warty skin textures and body shapes."
528,Bow ties and ribbon bows,0.92,False,0.65,0.5333,,"The overwhelming majority of images (1-8, 10, 14) show bow ties or ribbon bows in various colors and styles, with a few outlier images that may represent related fabric/textile elements."
598,Bread and baked goods,0.85,True,0.65,0.4615,,"Most images show bread (baguettes, loaves, sliced bread) but some non-bread foods appear, suggesting the feature may conflate baked/carbohydrate items or brown elongated objects."
687,Open bags and wallets interiors,0.85,False,0.65,0.5333,,"Images consistently show the interior view of open bags, wallets, clutches, and pouches displaying their compartments and contents."
382,olives in various contexts,0.85,False,0.65,0.4615,,"Images show olives as food/ingredient appearing in cocktails, on branches, in bowls, and in dishes, with consistent focus on the distinctive round fruit."
686,Syringes and medical injection devices,0.95,False,0.65,0.4615,,"The images consistently show various types of syringes, including insulin pens, intravenous syringes, and medical injection instruments with visible needles, plungers, and graduated measurement markings."
663,Dense clustered white flower heads,0.85,False,0.65,0.5333,,"The feature responds to flowers with tightly packed, multi-petaled white blooms arranged in dense clusters or rounded heads, characteristic of species like clover, statice, or similar composite flowers."
711,Iris flowers,0.92,False,0.65,0.4615,,"All images show iris flowers characterized by their distinctive ruffled petals, prominent central beard or ridge, and variety of colors including yellow, orange, pink, red, and white."
776,Popcorn,0.95,False,0.65,0.4615,,"All images show popcorn in various forms, containers, and contexts - from loose kernels to packaged popcorn to popcorn machines and decorative displays."
793,Blackberry and raspberry fruits,0.92,False,0.65,0.6667,,"Images show aggregate fruits in various stages of ripeness (pink, red, and black berries) growing on bramble plants with characteristic leaves."
724,Grass and herbaceous vegetation,0.85,False,0.65,0.6667,,"The majority of images feature grass, lawn, or fine-leafed herbaceous plants, though some tiles include trees and forest elements that may represent related vegetation contexts."
722,Macarons and layered round pastries,0.85,False,0.65,0.4615,,"Images predominantly feature macarons and similar sandwich-style pastries with colored shells, filling, and stacked arrangements, though some images show unrelated items."
810,Welding helmets with auto-darkening visors,0.95,False,0.65,0.5333,,All images show welding helmets featuring characteristic rectangular or trapezoidal darkened viewing windows typical of auto-darkening protective equipment.
852,Clustered small tubular flower structures,0.72,True,0.65,0.4615,,"Images show diverse flower types (stamens, small clustered blooms, fungi, and coral-like structures) unified by clustered arrangements of small tube-like or bulbous components."
853,Cameras and imaging devices,0.92,False,0.65,0.4615,,"All images show various types of cameras including video cameras, thermal cameras, film cameras, surveillance cameras, and professional imaging equipment with prominent lens elements."
907,Commercial airplanes in flight,0.98,False,0.65,0.4615,,"All 16 images show large commercial aircraft photographed from various angles, primarily during flight or takeoff, representing the core concept of passenger/cargo jets."
960,Jellyfish,0.95,False,0.65,0.4615,,"All images show jellyfish in various species, colors, and contexts, featuring their characteristic bell-shaped bodies and trailing tentacles."
954,Black birds in natural settings,0.85,False,0.65,0.4615,,"Most images prominently feature black or dark-colored birds (crows, ravens, cormorants, geese) in outdoor environments including water, grass, and coastal scenes."
1002,Fingerless gloves or arm warmers,0.92,False,0.65,0.4615,,"The images consistently show knitted hand coverings that expose fingers while covering the palms and forearms, with various colors and patterns."
1034,Reptiles and amphibians,0.85,False,0.65,0.4615,,"The montage prominently features turtles, frogs, fish, and other cold-blooded creatures across natural and domestic settings."
1058,Wine corks,0.95,False,0.65,0.5333,,"All images show cork stoppers from wine bottles, displaying characteristic cylindrical shape, tan/beige color, and visible text/branding typical of wine corks."
1099,Colorful patterned socks,0.92,False,0.65,0.4615,,"Images predominantly show feet wearing socks with various patterns, colors, and designs including stripes, geometric patterns, and multiple color combinations."
1086,Flowers and floral blooms,0.85,False,0.65,0.5333,,"Images 1-10, 14-15 show diverse flowers in various colors and stages of bloom; images 11-13, 16 are unrelated outliers (animals, snake, wood) suggesting some feature noise."
1200,Containers and vessels,0.45,True,0.65,0.6667,,"Images show diverse objects including bowls, pots, baskets, and cups, but lack a clear unified visual concept beyond generic containment."
1160,Stone water troughs and planters,0.85,False,0.65,0.5333,,"Images consistently show concrete, stone, or metal rectangular containers with horizontal orientations, often with moss/weathering and visible text or plaques, commonly used as public water features or garden planters."
1224,Orchid flowers,0.92,False,0.65,0.4615,,"All images show orchid flowers characterized by distinctive petal arrangements, central column structures, and varied purple, pink, red, and white colorations typical of orchid inflorescences."
1237,Volcano vaporizer device,0.95,False,0.65,0.4615,,"All images show the Volcano brand tabletop vaporizer in various colors and configurations, a distinctive cone-shaped device with a heating chamber and digital display."
1308,White fluffy or rounded forms,0.45,True,0.65,0.4615,,"Images contain white fluffy/round objects (clouds, cotton, Santa beards, foam, flowers, bokeh) but lack cohesive visual unity, suggesting the feature may respond to multiple unrelated concepts."
1265,Clocks and timekeeping devices,0.92,False,0.65,0.5333,,"The montage predominantly features various types of clocks including wall clocks, pocket watches, sun clocks, and clock faces, with a few non-clock items that appear to be false positives or accessories."
1304,Insects and pollinators on flowers,0.72,True,0.65,0.4615,,"Most images show bees, butterflies, or insects interacting with flowers, but some unrelated images (dog, mushrooms, landscape) reduce confidence and suggest polysemantic encoding."
1310,Architectural landmarks on commemorative items,0.85,False,0.65,0.5333,,"The feature activates on coins, medals, and decorative plates featuring prominent buildings and structures like cathedrals, towers, and civic buildings rendered in relief or silhouette form."
1334,Wine glasses and bottles,0.92,False,0.65,0.5882,,"Images consistently feature wine glasses, wine bottles, and wine-related drinking vessels in various settings and lighting conditions."
1329,Transparent or translucent objects,0.45,True,0.65,0.5333,,"Images contain umbrellas, glass vessels, and see-through materials, but many unrelated images suggest the feature may detect multiple unrelated visual patterns rather than a single cohesive concept."
1381,Wooden desk knee space underside view,0.85,False,0.65,0.4615,,"Images consistently show the underneath or legspace area beneath wooden desks and tables, often featuring the light-colored underside of the desktop surface and supporting frame structure."
1343,Green foliage and leafy vegetation,0.85,False,0.65,0.6957,,"Most images prominently feature green leaves, plants, and vegetation in natural outdoor settings, though some include flowers, fruits, or other garden elements."
1350,Animals with prominent ears,0.42,True,0.65,0.4615,,"While several images show animals with distinctive ears (dog, dachshund, lizard, koala), many unrelated images (flowers, plants, car, oil, insects) lack clear connection to this concept."
1359,Small insects on plants or surfaces,0.75,True,0.65,0.4615,,"Most images show small arthropods (insects, spiders) on leaves or substrates, but several images (9, 13, 14, 15) are unrelated objects/scenes, suggesting some noise in the activation patterns."
1450,Clustered or densely packed small flowers,0.85,False,0.65,0.4615,,"The feature activates on floral displays with many small individual blooms grouped tightly together, creating a dense, textured appearance across various flower species and colors."
1455,Tall vertical columns or pillars,0.72,True,0.65,0.4615,,"Images 2, 5, 9, 11 show tall ornate columns, but images 6-8, 12-14 feature flowers and other unrelated objects, suggesting this feature may be polysemantic or noisy."
1449,Product packaging and labels,0.72,False,0.65,0.6667,,"Images show close-up shots of product containers, boxes, and packaging with visible branding, text labels, and product information across various consumer goods."
1514,Primates and small animals,0.45,True,0.65,0.5333,,"Images 1-8 show primates (monkeys and lemurs) while images 9-16 show spiders and quilted patterns, indicating this feature may detect multiple distinct visual concepts rather than a single unified one."
1497,Small white delicate flowers,0.85,False,0.65,0.4615,,"Nearly all images prominently feature clusters or arrangements of small, white or pale-colored flowers with delicate petals, often in botanical or garden settings."
1523,Parrots and cockatoos,0.95,False,0.65,0.4615,,"All images show large dark-plumaged parrots or cockatoos, predominantly black with distinctive features like crests, perched on branches or in trees."
1605,Geometric shapes and color blocks,0.35,True,0.65,0.4615,,"Images 1-4, 9-10 show clear geometric patterns, but many others (5-8, 11-16) lack this pattern, suggesting the feature may be detecting multiple unrelated concepts or a very broad abstract property."
1648,Food and dining presentation,0.85,False,0.65,0.7407,,"Images consistently show plated dishes, meals, and dining table settings with food as the central subject."
1716,firearm barrels and gun mechanisms,0.85,False,0.65,0.4615,,"Images predominantly show close-up views of rifle/gun barrels, firing mechanisms, and related firearm components from various angles and lighting conditions."
1719,White and blue coloring or markings,0.45,True,0.65,0.5333,,"Images show dogs, birds, and other subjects with white/blue coloring, but the feature appears to activate on diverse unrelated content (people, objects, flowers) making it unclear if there's a single unified visual concept."
1746,Circular radial patterns and structures,0.72,True,0.65,0.6957,,"Images show diverse circular and radially-symmetric objects including fungi, flowers, shells, and cross-sections, suggesting the feature detects radial geometric patterns rather than a specific object category."
1792,Circular holes or hollow cavities,0.72,True,0.65,0.5333,,"Images predominantly feature round openings, hollow structures, or cellular patterns with visible circular voids, though some images (7, 10, 12) deviate from this core pattern."
1699,Radial symmetry and petals,0.75,True,0.65,0.4615,,"Images predominantly feature objects with radial/circular symmetry including flowers, floral ceramics, and decorative vessels with petal-like or radiating structures."
1808,Water draining or flowing downward,0.75,False,0.65,0.5333,,"Images show sinks, drains, bathtubs, and water being washed down or disappearing into drain holes, consistently depicting water drainage or sink-related water flow."
1806,Laboratory or pharmaceutical setting with people in white coats,0.75,True,0.65,0.4615,,"Most images show people in white lab coats in pharmacy/laboratory environments, but several appear to be unrelated fruits and food items that may represent different feature activations."
1858,Large mechanical or electronic equipment,0.45,True,0.65,0.5882,,"Images show diverse industrial/technical objects (radar, speakers, machinery, appliances, power equipment) with no single unified visual concept beyond being substantial mechanical devices."
1848,People interacting with water and marine environments,0.72,True,0.65,0.5333,,"Images show humans engaged with water settings (swimming, wading, fishing, diving) but lack a single unified visual concept, suggesting this feature may detect multiple related water-activity patterns rather than one specific concept."
2086,Close-up textured food surfaces,0.45,True,0.65,0.72,,"Images show various food items (burgers, hot dogs, seafood, spiky sea urchins) and non-food textures, with no single unifying visual concept beyond general close-up macro photography of textured surfaces."
2073,Spherical granular foods in containers,0.85,False,0.65,0.5882,,"Images predominantly feature round, ball-shaped food items (cereal, legumes, popcorn, pet food) displayed in bowls, pots, or metallic containers."
2083,pitted olives with visible holes,0.95,False,0.65,0.5882,,"The images consistently show olives (mostly green and some black/dark varieties) with characteristic pits removed, displaying the distinctive hollow centers or pitting marks."
2142,cylindrical metal storage tanks,0.75,False,0.65,0.4615,,"Images 1, 3, 4, and 6 prominently feature large cylindrical tanker cars or industrial storage tanks, while remaining images appear to be noise or unrelated vegetation/agriculture content."
2130,Yellow flowers or flowering plants,0.45,True,0.65,0.5333,,"While several images show yellow/purple flowers (tiles 5, 7, 9, 11, 13), many others show unrelated content like architecture, food, and portraits, suggesting this feature may represent multiple concepts or there is insufficient visual coherence."
2251,Cross-sectional circular biological structures,0.75,True,0.65,0.4615,,"Images predominantly show circular or spherical forms viewed from above or in cross-section, including cells, organisms, and microscopic biological specimens arranged in regular patterns."
2286,Prominent vertical or upright structures,0.45,True,0.65,0.6667,,"Images include towers, columns, trees, and architectural elements, but lack sufficient visual coherence to identify a single unified concept."
2260,Cosmetic and skincare product containers,0.92,False,0.65,0.4615,,"The montage predominantly features jars, bottles, and containers of beauty products, creams, and skincare items, many with visible labels and cylindrical/round shapes characteristic of cosmetic packaging."
2314,circular or round objects,0.35,True,0.65,0.72,,"Images contain diverse round forms (seed heads, flowers, eyes, bottle, rings, wheel, tower top, gravel) but lack clear unified semantic meaning beyond geometric shape."
2327,Flowers and floral blooms,0.72,True,0.65,0.5333,,"While flowers appear prominently in multiple tiles (5, 8, 11, 13, 15, 16), the feature also activates for birds, tools, and instruments, suggesting either a polysemantic feature or that the actual concept is broader than just flowers."
2297,Yellow flowers blooming,0.95,False,0.65,0.4615,,"All images except the last show bright yellow flowering plants with green foliage, predominantly small clustered flowers typical of spring-blooming species."
2317,Groups of people sitting together,0.85,False,0.65,0.5882,,"Nearly all images feature multiple people in seated positions, whether indoors or outdoors, in casual or formal settings."
2375,Hanging pendulous flower clusters,0.85,False,0.65,0.5333,,"All images feature drooping or cascading flowers/inflorescences hanging downward from branches, characteristic of plants like Erythrina or similar pendulous flowering species."
2332,Repetitive linear or striped patterns,0.6,True,0.65,0.5333,,"Images show varied repetitive structures including fern fronds, bamboo stalks, striped textiles, and columned architecture, but lack sufficient visual coherence for high confidence."
2369,Vertical cylindrical structures and columns,0.72,True,0.65,0.6957,,"Images prominently feature tall, upright cylindrical or column-like forms including tree trunks, tower structures, poles, and architectural elements, though some examples are less clearly vertical."
2414,Star-shaped flowers with striped petals,0.85,False,0.65,0.4615,,"Most images show delicate flowers with distinctive star or asterisk shapes and characteristic pink/white striped or lined petal patterns, particularly in genus Dianthus and related alpine/Mediterranean flowers."
2355,Cooked rice dishes with toppings,0.85,False,0.65,0.5333,,"Most images show rice as the primary ingredient prepared in various styles (fried rice, risotto, pilaf, mixed rice) with vegetables, proteins, or sauces."
2475,Acrobatic vaulting over horses,0.92,False,0.65,0.4615,,"Images consistently show performers executing acrobatic moves and vaults over horses, a specific equestrian sport/performance."
2455,Decorative trunks and chests,0.82,False,0.65,0.4615,,"Images predominantly show vintage-style trunks, chests, and boxes with distinctive hardware, straps, and decorative patterns, including some with ship motifs."
2468,Hand-stitched embroidery and needlework,0.92,False,0.65,0.5333,,"Images predominantly show embroidered designs on fabric including cross-stitch patterns, decorative stitching, floral motifs, and handmade textile embellishments."
2460,Human skin and body surface,0.4,True,0.65,0.6316,,"Images show various human skin tones and body parts, but lack a single cohesive visual concept - the montage appears to include medical/dermatological content, anatomical features, and possibly unrelated imagery."
2489,Cutting and chopping food on cutting board,0.92,False,0.65,0.5333,,"Nearly all images show food items (vegetables, meat, produce) being cut, sliced, or chopped on wooden cutting boards, often with hands or knives visible."
2527,Water droplets on plants and surfaces,0.85,False,0.65,0.4615,,"Images consistently feature clear water droplets, dewdrops, or moisture on leaves, stems, branches, and other surfaces, often captured with natural lighting that creates reflective highlights."
2615,Llamas and alpacas,0.95,False,0.65,0.4615,,"All images show llamas or alpacas, characterized by their distinctive long necks, slender bodies, and camelid features in various settings."
2603,Yellow flowers and flowering plants,0.75,False,0.65,0.5882,,"Most images prominently feature yellow flowers (dandelions, yellow petals) or flowering plants, though some images (coral, insect, architecture, dog) are less clearly connected to this concept."
2623,Sony Walkman portable music players,0.95,False,0.65,0.4615,,"All images show various models of Sony Walkman devices, characterized by the distinctive 'W' logo, compact form factor, and headphones, spanning multiple generations of the product line."
2635,Decorative vessels and ornamental containers,0.42,True,0.65,0.6316,,"Images show various containers with decorative/ornamental qualities (vases, urns, jars, boxes) but lack strong visual cohesion, and several images (bird, cake, landscape, window) don't clearly fit this concept."
2619,Dense clusters of small colorful flowers,0.78,False,0.65,0.5333,,"The majority of images feature tightly packed, abundant floral blooms in various colors creating dense, textured visual patterns."
2642,Chocolate confections and desserts,0.92,False,0.65,0.5333,,"Images consistently show chocolate-based desserts including chocolate eggs, gingerbread houses, chocolate fountains, and chocolate-coated treats at various events and displays."
2651,Diamond lattice quilting pattern,0.85,False,0.65,0.4615,,"Most images show repeating diamond or lattice quilting stitches, often on fabric, textiles, or padded materials with cross-hatch geometric lines."
2701,Small potted trees and plants,0.92,False,0.65,0.5333,,"Images consistently show miniature or dwarf trees, bonsais, and potted plants with dense foliage in containers."
2711,Bending or downward-curved posture,0.45,True,0.65,0.4615,,"Images show animals/people/objects in bent or curved positions (deer bending, dogs bowing, flowers drooping, person bending), but the feature appears to capture multiple unrelated concepts including flowering plants and outdoor scenes."
2737,Powdered spices and dried seasonings,0.72,True,0.65,0.5333,,"Most images show spice markets, powdered turmeric, paprika, and dried seasonings in bins and containers, though some images (zodiac wheels, flowers, street scenes) don't fit this pattern clearly."
